word_one	word_two	surprisal_w_two
Lampe	 lampe	14.491239070892334
kaninchen	 kaninchen	17.715478897094727
Bus	 Trompete	21.684656143188477
Schuessel	 schuessel	19.12515385945638
Huette	 schrank	15.78039836883545
schuessel	 Pfanne	16.805867671966553
ziege	 Stift	14.041111946105957
Seil	 Zwiebel	14.45995299021403
geige	 geige	16.90285873413086
Triangel	 Ameise	18.565771102905273
zug	 auto	9.160228729248047
tisch	 Tisch	12.461389064788818
arm	 Mund	15.834567070007324
Brokkoli	 Schraube	23.45086924235026
tasse	 löffel	15.635058403015137
bagger	 laster	10.985735416412354
Wolf	 wolf	4.674671173095703
fuss	 Fuss	14.978437900543213
zange	 Ohr	11.997646808624268
Schueßel	 Schueßel	16.464053630828857
Regal	 regal	17.342604160308838
Trommel	 trommel	17.83960723876953
stift	 stift	14.080236911773682
Pfanne	 Banane	15.350687503814697
burg	 burg	4.471243858337402
Knie	 robbe	12.999300956726074
ohr	 kommode	14.934370040893555
fuss	 fuss	3.322495698928833
Pullover	 Computer	10.319302558898926
huette	 Huette	17.89454460144043
kaninchen	 Topf	13.917981624603271
Gitarre	 Fuss	15.733656883239746
schüssel	 Hantel	13.533705711364746
hammer	 Saege	10.031674067179361
Meßer	 Messer	11.153304100036621
Hütte	 huette	16.233736038208008
Topf	 ananas	13.195051670074463
bagger	 orange	8.51905632019043
schueßel	 Schuessel	19.99674638112386
arm	 gurke	10.614202499389648
Delphin	 wolf	11.878473281860352
muehle	 Bett	10.858436584472656
Pilz	 Bohne	18.518938064575195
bagger	 Orange	8.290517807006836
schüßel	 Pfanne	17.972481727600098
gabel	 topf	11.59950566291809
Loeffel	 Handy	10.867445945739746
geige	 Geige	17.849066734313965
Schueßel	 schuessel	19.145680745442707
hose	 bluse	12.60003662109375
flieger	 Erdbeere	14.10965379079183
Bluse	 Erbse	14.96373462677002
loeffel	 löffel	16.0614652633667
flöte	 flöte	14.435571352640787
Meßer	 stuhl	17.05616807937622
Hammer	 hammer	3.7300007343292236
Ananas	 Ananas	16.883127212524414
Ohr	 arm	11.266050338745117
hammer	 bohne	16.69769287109375
Bus	 Bus	2.777801752090454
zange	 Zange	15.93366289138794
Nagel	 Ziege	12.719673792521158
Schraube	 Schraube	21.519189198811848
Schuessel	 Schüßel	14.647943496704102
Ohr	 kommode	17.920037269592285
Tuba	 Kirsche	15.311696370442709
lineal	 Kartoffel	19.117786089579266
Computer	 Huette	14.996344089508057
sofa	 Triangel	16.0714430809021
Schraube	 bohrer	15.428033510843912
radio	 hut	9.398788452148438
Erdbeere	 kirsche	20.941808064778645
Computer	 computer	5.331209182739258
ameise	 ameise	18.86939271291097
seil	 kegel	13.51493787765503
computer	 Hütte	17.061938603719074
Hütte	 Schule	19.568525314331055
karotte	 Schuh	14.802576541900635
Hantel	 Schläger	17.736765543619793
pfanne	 Banane	15.147564888000488
stift	 Stift	14.285213470458984
Auto	 Trommel	20.56019401550293
arm	 arm	2.4799623489379883
seil	 seil	13.12615966796875
fahrrad	 fahrrad	15.796140909194946
Schule	 Teller	16.506927013397217
regal	 Schwein	15.96776008605957
Erbse	 erbse	16.636016368865967
Zug	 Zug	4.036818504333496
Schueßel	 Hantel	14.425448417663574
Erbse	 mund	17.01262855529785
burg	 Hütte	16.97599697113037
Bauch	 Locher	12.574782371520996
fuss	 Fuß	5.804713726043701
paprika	 Paprika	22.04397201538086
tasse	 Loeffel	16.756177584330242
Traube	 saege	18.005342483520508
Pilz	 bohne	17.767547607421875
zwiebel	 Pilz	11.484128952026367
sofa	 triangel	14.912487983703613
auge	 finger	10.393891334533691
löffel	 Handy	8.641151428222656
Stift	 Stift	15.013478755950928
Ball	 ball	9.475600242614746
Paprika	 Regal	15.489908695220947
Auge	 auge	13.815766334533691
Ananas	 ananas	13.877875804901123
Schwein	 Glas	6.864202499389648
Kirche	 mühle	12.798554420471191
stuhl	 tisch	12.114692211151123
roller	 Bus	12.054784774780273
Gitarre	 fuss	16.052715301513672
kommode	 Bein	18.351101875305176
arm	 Gurke	12.476529598236084
tasse	 loeffel	15.262571652730307
Löffel	 handy	9.806686401367188
kirche	 Sessel	17.980013847351074
Mund	 Lineal	13.107018947601318
gurke	 Gurke	15.764287948608398
säge	 Nagel	16.201550006866455
Taße	 Taße	15.387689590454102
auto	 trommel	19.519878387451172
Auto	 fahrrad	15.980964660644531
Ziege	 Stift	14.288196086883545
computer	 hütte	17.34087594350179
hütte	 Huette	15.997211933135986
Tasse	 löffel	16.834027926127117
triangel	 ameise	20.048460960388184
Floete	 floete	15.599982738494873
Schuessel	 pfanne	16.91856050491333
Bagger	 laster	10.989826440811157
zug	 Auto	8.975186347961426
Orgel	 pilz	13.219909191131592
Fuss	 auge	14.817444324493408
Schule	 Schule	18.56591510772705
Schaf	 schaf	15.552157402038574
Erdbeere	 Erdbeere	15.813857714335123
Schläger	 ball	8.960306167602539
Ananas	 heft	14.195685863494873
Apfel	 apfel	15.183415412902832
bohne	 Radierer	11.72479248046875
kirsche	 Kirsche	18.588851928710938
robbe	 Ameise	17.905193010965984
Stift	 paprika	16.209431171417236
teller	 glas	10.15954065322876
seßel	 Seßel	20.24421564737956
Floete	 birne	15.157266616821289
Messer	 Schuessel	22.868777592976887
schüssel	 schüßel	13.194672226905823
Schüssel	 schüssel	19.20907211303711
karotte	 karotte	20.69446849822998
Floete	 Floete	17.85754919052124
Huette	 Huette	18.267001152038574
Schüssel	 schüßel	15.008267164230347
Taße	 Loeffel	17.514673550923664
Bohrer	 Zange	16.0338454246521
Pullover	 computer	11.522795677185059
paprika	 regal	16.682043075561523
mühle	 muehle	21.60581398010254
Löffel	 teller	13.18004560470581
ohr	 Kommode	14.324264526367188
Kartoffel	 schlaeger	24.40595245361328
radierer	 Löffel	16.92863941192627
boot	 karotte	16.477825164794922
robbe	 Robbe	12.962860107421875
Seßel	 Sessel	15.917829036712646
bein	 Pfanne	16.035081386566162
Radio	 Radio	2.5375890731811523
kleid	 fabrik	15.474508285522461
floete	 flöte	11.794032255808512
heft	 Heft	16.769834995269775
klavier	 klavier	19.67207145690918
Mühle	 Mühle	15.199999491373697
pullover	 Schuh	15.258779525756836
Hose	 Bluse	15.382179260253906
fuß	 zitrone	19.244584719340008
Boot	 Karotte	17.435155868530273
Burg	 Kegel	19.21692721048991
sieb	 Taße	14.248870372772217
nagel	 Ziege	12.45874818166097
Schlaeger	 schläger	15.717657407124838
birne	 Roller	11.264941215515137
Seßel	 Seßel	18.341547966003418
pullover	 pullover	18.217758178710938
Trampolin	 katze	15.476694107055664
bett	 seßel	16.188732782999676
Sofa	 triangel	14.706192970275879
radierer	 Radierer	15.084308942159018
Kirche	 Mühle	15.359054883321127
Drucker	 Brokkoli	14.537707964579264
bluse	 kleid	20.60863494873047
Schüßel	 Schueßel	15.860466480255127
Glas	 Sieb	14.846299648284912
traktor	 traktor	14.47529665629069
taße	 pullover	16.475053787231445
Bus	 zug	10.608658790588379
hütte	 huette	14.508411407470703
Hocker	 geige	15.18598461151123
mühle	 Bett	9.264376640319824
fahrrad	 mühle	14.635704040527344
Muehle	 Muehle	14.830779393513998
Orgel	 gitarre	16.650638262430828
kirche	 seßel	18.963062286376953
laster	 Flieger	13.88832918802897
triangel	 Triangel	17.611977577209473
locher	 locher	16.334208488464355
schlaeger	 Wolf	8.059714317321777
arm	 Arm	7.725363731384277
Laster	 laster	12.53249454498291
Loeffel	 Teller	15.67411184310913
Drucker	 Telefon	8.156742095947266
zug	 zug	4.242516994476318
Fuss	 Fuss	17.19095230102539
traktor	 Traktor	18.954410870869953
schueßel	 Schüssel	18.27237097422282
Laster	 tasse	15.931167602539062
huette	 Schule	17.350903511047363
bauch	 bauch	15.270875930786133
klavier	 Klavier	23.66273307800293
Telefon	 telefon	5.338171482086182
Floete	 harfe	11.4572172164917
Seil	 kegel	11.971582889556885
nagel	 hammer	7.667479038238525
Birne	 roller	10.133417129516602
lineal	 Lineal	12.893234729766846
kartoffel	 Kartoffel	20.57352129618327
schraube	 Schraube	21.723816871643066
Schueßel	 Pfanne	18.183918952941895
Ohr	 Arm	13.765463829040527
delphin	 Messer	11.794894218444824
tisch	 Kleid	16.945768356323242
kirsche	 traube	20.855566024780273
kirche	 Kirche	18.27646255493164
Hütte	 Hütte	18.736117998758953
Kartoffel	 Kartoffel	17.86973826090495
Burg	 kegel	13.104420185089111
schuessel	 schüßel	13.70707631111145
mund	 lineal	12.121078491210938
Katze	 katze	12.65562915802002
Bohrer	 Bohrer	18.41180992126465
Radio	 Hut	13.344576835632324
laster	 taße	12.447948455810547
nase	 nase	14.243361473083496
klavier	 ball	9.682233810424805
stuhl	 bus	16.5743350982666
spitzer	 Spitzer	21.834129333496094
